ID,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
250731,39,46,46,68,30,64,31,31,56,68,68,67,69,73,73,74,56,65,56,51,55,42,59,64,36,61,53,46,13,10,10,7,11
241240,62,45,27,58,55,80,67,44,43,75,90,70,93,72,95,62,86,48,30,46,21,25,55,66,41,60,24,22,10,13,5,12,13
211732,54,60,57,61,67,61,64,32,40,62,72,85,63,64,59,68,56,75,76,55,30,20,66,47,65,66,16,17,15,8,15,13,11
251198,45,66,60,54,60,58,55,51,44,59,75,75,66,60,66,64,60,55,62,60,58,21,63,52,64,65,24,19,13,10,14,11,9
257534,55,52,41,57,51,57,57,55,56,60,69,68,73,50,75,62,56,49,47,49,51,40,47,53,50,53,47,46,7,6,10,14,14
239842,36,67,69,55,61,64,44,36,24,61,66,70,63,60,55,72,74,65,80,62,77,17,67,46,60,67,24,19,9,8,14,7,13
258494,57,52,35,64,50,65,62,52,62,65,68,62,77,51,77,53,61,48,44,58,44,30,57,62,54,68,30,35,11,11,14,9,12
247508,42,67,69,60,59,64,47,48,49,65,72,74,72,58,65,63,68,51,61,59,47,21,61,60,66,51,16,20,7,13,7,10,13
140156,48,64,64,64,49,65,57,54,52,68,45,35,69,62,55,70,58,31,74,54,52,44,64,55,67,nan,29,24,12,15,15,10,15
251300,30,65,72,60,63,61,50,36,49,64,51,53,50,65,43,72,57,67,83,54,69,25,66,54,65,60,28,30,12,15,8,13,9
193240,51,19,60,60,28,49,44,33,57,58,67,68,68,65,70,35,84,68,74,24,61,62,39,47,37,65,65,64,12,8,8,8,16
253566,47,53,55,51,51,49,49,43,48,55,67,59,57,62,52,49,78,66,84,54,47,25,66,57,60,58,37,39,14,15,14,13,12
236686,52,49,49,54,35,55,45,36,51,53,70,73,67,54,68,54,62,73,64,52,62,51,55,50,45,49,53,52,10,7,6,8,6
251169,41,40,55,69,41,56,43,38,64,62,69,61,64,52,65,66,63,66,62,49,60,45,60,52,43,48,53,50,11,8,9,10,6
248201,54,63,32,58,60,61,48,51,44,64,78,79,73,62,65,64,47,63,54,57,58,23,64,58,64,56,23,34,13,12,8,9,10
204363,53,58,64,64,42,69,39,39,62,67,64,67,64,58,54,68,72,62,69,34,41,29,66,69,49,64,27,15,11,6,9,14,16
258376,34,71,78,56,59,60,60,32,40,64,65,70,61,61,47,82,59,59,86,64,60,14,67,55,60,60,20,22,7,14,13,7,9
223899,40,65,63,59,58,63,46,37,44,64,68,77,69,60,67,62,66,60,70,55,40,24,68,55,59,62,21,22,14,10,13,7,15
234496,39,67,63,58,58,64,54,48,38,62,66,64,63,59,55,65,64,58,80,61,47,32,66,53,60,57,27,23,8,14,10,14,8
229724,32,23,58,64,27,47,58,59,58,64,63,52,54,59,66,56,80,65,74,50,54,64,35,35,30,57,66,63,9,12,7,12,6
223137,49,68,68,57,59,63,51,53,43,71,69,71,66,66,49,68,61,50,69,58,43,26,67,48,60,58,22,29,8,13,10,8,7
220019,61,64,37,60,52,66,48,47,57,66,86,83,83,57,76,68,33,67,50,60,32,21,55,62,50,58,27,26,12,10,8,11,6
233647,30,33,67,62,35,34,39,42,55,53,47,52,52,65,57,60,72,72,90,34,87,68,30,30,48,62,74,68,8,8,6,11,9
227961,65,27,43,63,30,63,33,32,61,62,78,83,56,61,80,24,57,61,58,37,52,56,57,59,40,61,64,60,9,7,10,14,10
242684,58,56,42,60,45,67,49,55,51,63,79,74,78,59,75,62,59,57,45,52,38,21,56,59,53,60,36,25,6,15,8,8,6
244141,48,32,44,60,48,62,54,59,54,61,70,62,74,61,79,40,63,44,41,42,41,52,48,59,51,51,61,54,6,10,14,13,9
251866,53,46,48,62,45,61,54,53,62,61,69,69,66,53,72,58,58,63,59,48,51,33,52,56,52,53,35,40,9,12,6,14,9
207431,37,36,72,71,34,44,42,23,62,65,51,54,52,65,63,43,74,49,72,29,69,72,41,52,32,55,74,73,9,6,7,13,14
236029,55,38,53,53,34,53,45,41,44,55,70,72,67,52,70,49,73,68,68,44,60,55,50,43,42,50,57,56,5,10,8,12,13
239444,42,57,32,62,55,59,49,60,56,61,66,66,86,54,93,56,65,55,38,40,41,39,53,59,56,50,43,31,14,13,6,10,10
224231,60,62,50,68,50,71,50,36,64,69,57,56,62,53,51,58,50,60,62,47,45,29,61,64,60,47,48,36,13,15,6,11,12
256516,64,66,70,59,51,68,59,57,45,66,77,76,69,51,65,65,65,53,60,62,29,12,62,49,62,68,16,17,9,13,12,12,14
201132,46,27,56,66,30,48,53,34,68,54,49,51,51,55,56,54,75,62,77,33,71,64,42,51,46,59,68,67,11,8,12,16,14
239121,42,75,72,61,67,61,49,32,41,65,52,55,55,65,50,73,53,68,88,62,60,20,73,49,66,58,22,16,7,5,10,11,14
242202,36,75,72,56,65,59,58,33,43,64,52,55,54,62,49,70,61,68,81,64,52,24,66,57,67,55,25,23,9,8,9,7,10
243849,46,41,44,66,44,58,46,47,60,53,69,78,51,56,51,66,55,64,56,43,62,48,54,57,51,55,51,54,11,7,12,11,10
206409,50,60,50,53,44,61,44,32,47,56,83,83,75,61,63,61,68,68,64,54,46,42,59,54,59,54,25,23,10,10,7,8,14
255578,53,70,66,60,53,72,43,42,38,70,58,78,63,60,34,73,61,58,91,61,56,22,65,54,61,73,23,21,7,10,11,11,5
244762,49,64,63,60,59,63,49,59,53,63,65,67,61,59,59,64,61,59,73,62,40,15,63,59,62,64,25,22,11,9,14,6,14
233809,52,69,64,65,64,64,53,50,49,66,67,62,59,62,46,68,62,59,74,60,43,32,60,48,53,55,26,24,7,5,14,10,6
256973,56,62,67,55,62,62,56,60,47,60,72,75,62,55,60,61,81,60,71,54,53,16,57,55,47,58,24,16,9,6,13,6,14
253652,70,67,49,63,40,63,43,53,59,67,74,73,69,57,67,57,54,79,27,49,42,20,59,58,67,51,39,30,6,14,8,11,9
168530,46,38,80,64,27,50,30,35,53,54,44,55,35,64,34,58,76,33,89,37,78,73,30,44,57,71,76,72,7,16,11,16,7
253285,39,43,50,61,39,42,38,69,58,60,68,62,77,48,72,51,65,72,63,49,50,59,45,43,51,40,49,47,7,8,16,11,7
229379,50,52,38,67,53,70,53,48,57,67,73,63,76,53,78,52,55,53,39,48,34,31,63,69,51,60,32,32,11,14,12,7,10
140200,62,55,60,64,59,65,65,71,61,63,32,34,74,69,71,62,33,31,63,58,41,28,57,67,65,70,33,28,12,14,8,7,15
215178,69,30,66,66,32,45,33,28,59,56,57,64,52,68,52,40,74,74,80,26,79,67,26,30,40,58,69,67,11,11,7,13,8
251229,53,61,53,55,57,64,54,40,48,60,85,90,75,58,68,62,84,56,64,57,39,20,56,58,54,58,21,17,7,11,12,6,6
226801,55,21,64,60,22,64,33,30,52,59,67,81,56,57,51,47,75,71,82,22,65,65,45,54,31,46,65,63,9,8,10,12,11
225561,62,57,39,60,48,65,52,36,34,65,78,71,79,59,75,63,62,64,40,60,40,26,56,63,52,48,35,29,15,13,11,7,9
252590,43,66,74,70,60,60,49,37,50,62,65,64,62,58,60,62,70,60,70,54,49,23,66,50,65,55,29,25,11,10,8,8,14
239003,62,64,49,65,57,69,51,50,54,65,66,66,69,57,65,68,53,49,58,56,29,18,61,58,64,54,36,30,12,15,6,6,7
252985,60,28,57,58,26,57,55,30,49,61,81,87,62,50,60,25,67,78,67,22,72,55,48,34,64,46,55,54,12,8,12,10,11
256530,52,70,60,55,70,65,55,56,40,65,68,61,70,60,68,68,67,62,65,68,33,10,60,66,65,55,13,14,8,8,14,7,7
220878,33,40,66,61,39,44,35,23,51,42,68,76,67,65,63,55,74,69,76,33,58,67,38,40,36,54,69,65,11,14,8,8,8
257314,57,64,43,58,58,67,46,45,47,65,87,84,76,58,73,68,72,48,71,53,38,22,54,45,54,58,23,21,11,14,10,7,10
255374,42,38,57,56,38,57,40,39,54,54,70,68,64,59,68,54,80,71,61,35,59,54,53,45,38,52,53,57,15,7,11,6,13
213323,38,32,69,60,37,47,39,51,55,60,63,65,57,65,58,41,64,65,76,22,66,71,35,43,39,66,69,67,16,6,9,9,14
255611,52,48,48,66,48,60,60,60,58,62,67,69,65,56,66,60,54,47,53,50,46,34,54,56,52,55,44,40,12,12,14,13,14
210833,65,70,43,70,53,72,61,30,64,70,80,82,90,65,80,47,48,56,51,46,25,35,66,53,49,66,15,15,11,8,7,14,12
244229,41,40,71,55,38,50,30,32,50,52,49,65,46,60,52,61,67,68,82,39,72,63,44,46,47,60,68,65,11,9,7,12,8
255891,58,25,65,64,25,47,26,22,57,55,65,64,77,75,52,41,65,60,69,31,68,81,28,32,44,55,74,67,13,14,14,11,5
244514,48,30,49,70,33,51,36,35,65,65,66,55,59,62,61,52,65,71,69,37,61,62,52,56,38,50,59,57,6,5,14,15,5
252468,51,62,50,51,51,60,55,41,49,59,80,81,77,54,74,59,60,60,73,52,50,23,54,47,56,60,28,28,12,10,10,13,14
208024,58,21,68,63,21,58,26,24,58,63,53,62,55,65,56,45,73,80,82,24,65,66,47,44,34,59,69,66,10,11,16,9,7
257162,55,21,57,56,29,56,44,33,41,62,77,74,61,61,75,66,73,67,61,27,66,61,48,28,39,58,65,60,9,10,10,8,11
214441,52,48,75,65,36,47,37,42,62,54,54,34,49,63,39,41,80,72,87,36,59,66,44,37,44,53,63,67,8,8,8,13,14
197774,62,63,50,61,58,64,62,58,50,63,72,75,74,66,78,61,33,49,46,63,54,24,62,54,61,50,17,17,8,13,6,10,11
246973,51,72,75,64,59,63,38,25,48,68,70,69,63,56,59,67,70,51,69,59,50,21,70,52,72,54,15,11,7,12,11,9,13
224715,38,36,72,67,28,44,32,36,65,40,67,65,57,68,51,44,66,60,70,33,55,73,48,47,50,59,72,65,7,9,11,13,10
243157,54,46,47,68,46,65,54,54,71,61,67,69,58,55,87,53,54,34,58,48,42,30,47,64,53,66,45,56,5,5,5,11,6
248209,65,31,61,67,30,60,37,39,53,57,75,77,55,58,60,32,63,68,63,32,57,65,55,40,41,53,64,61,9,7,14,6,13
253694,36,69,58,56,67,70,62,42,43,64,67,71,70,59,70,70,70,60,59,62,36,20,54,60,69,51,22,21,9,12,11,5,7
257911,57,50,52,68,51,60,55,50,75,63,63,65,59,53,73,60,51,48,50,46,42,23,53,51,56,65,50,51,14,10,6,13,7
258168,57,31,58,59,29,54,46,38,56,47,87,84,65,51,65,43,62,46,63,41,59,58,50,47,41,54,61,60,6,13,14,15,9
243354,55,51,51,64,49,68,60,40,60,65,68,64,69,59,73,42,50,43,56,46,43,37,57,63,39,58,55,48,15,6,6,7,11
240248,57,33,42,58,22,61,36,42,52,59,78,74,56,60,66,61,53,66,58,56,71,59,48,50,29,44,61,58,8,12,11,12,5
238498,54,52,50,55,45,59,54,54,51,58,73,71,63,49,73,57,58,59,50,45,48,54,46,48,50,48,53,51,7,11,8,8,7
244230,62,59,51,70,61,69,63,54,62,64,77,68,69,54,76,64,57,41,46,62,48,11,47,64,67,58,13,18,10,5,7,9,11
257713,65,51,43,60,33,70,31,43,39,60,63,57,58,66,57,39,53,49,54,53,59,56,55,61,43,49,67,73,8,6,14,12,8
247991,46,44,36,64,36,51,47,39,60,60,33,33,32,62,53,72,59,64,83,62,86,63,47,52,65,56,61,64,6,9,10,6,12
244989,54,56,40,61,43,65,53,37,58,63,78,69,73,55,84,57,54,66,65,50,53,40,59,53,48,50,38,36,6,8,12,7,7
190870,48,36,77,56,11,54,36,16,50,58,67,67,65,68,60,43,83,67,77,23,83,71,38,37,28,55,71,66,15,9,6,6,6
212888,28,31,72,68,25,60,25,22,65,65,60,65,58,63,57,42,76,73,80,18,81,72,30,48,36,60,71,69,6,10,6,7,11
198953,37,30,67,55,33,51,31,35,46,54,62,69,51,63,49,79,78,72,82,47,68,68,25,31,42,66,64,65,11,8,10,14,7
198857,33,39,75,54,30,52,38,27,51,52,57,57,56,67,38,43,72,71,87,44,65,70,32,45,40,70,76,72,13,8,6,13,15
251071,56,62,31,64,37,65,45,58,61,67,71,68,84,48,74,68,58,69,44,61,37,26,62,62,48,57,26,34,5,7,7,11,13
236923,63,44,43,58,40,53,43,40,58,56,66,53,64,55,76,56,61,49,62,57,42,58,60,53,48,54,56,54,11,7,13,6,7
193143,50,26,67,63,43,51,42,32,59,58,43,39,34,65,31,68,54,64,86,59,77,68,41,37,51,57,71,70,12,14,8,6,12
236533,39,71,66,52,72,65,50,31,34,72,64,76,53,71,41,75,48,64,80,60,49,24,71,48,68,61,22,25,10,11,14,13,9
230624,47,73,76,45,64,62,32,45,33,70,64,56,62,70,46,70,70,63,84,59,61,19,74,55,65,50,13,19,8,6,11,13,15
213491,30,66,69,53,68,60,43,23,42,66,40,52,55,66,62,64,81,71,85,48,77,24,68,58,61,62,19,24,9,7,15,10,14
241070,31,38,70,65,28,49,24,28,47,56,66,68,65,64,55,48,77,72,74,29,71,66,28,46,32,68,69,74,10,9,12,11,14
220597,50,60,65,59,46,54,37,36,48,63,67,73,52,57,58,65,60,69,80,50,63,25,55,47,65,56,58,26,13,8,14,10,9
246263,55,35,46,56,26,62,38,32,31,59,70,74,72,64,73,35,60,75,63,35,71,64,52,34,40,58,67,64,8,9,14,10,15
203756,40,69,91,53,68,43,50,35,41,68,41,46,34,71,28,75,60,66,93,56,69,21,75,62,62,56,32,13,14,14,8,11,9
243612,56,39,61,54,35,56,38,32,48,58,68,77,66,60,53,45,68,65,68,38,64,69,51,48,32,50,67,58,7,9,6,10,7
251301,49,50,50,64,53,60,55,46,59,62,54,55,67,49,65,58,54,45,58,50,50,51,51,57,47,55,57,52,11,6,12,14,6
239323,38,72,69,59,59,73,45,50,37,72,70,71,66,62,66,64,64,72,74,60,25,18,63,41,59,57,15,16,9,6,10,14,14
253472,58,28,49,56,37,58,56,35,47,62,77,75,68,53,75,51,64,62,57,28,53,56,51,58,31,55,57,59,10,10,8,10,11
252837,60,50,45,67,38,66,63,41,65,68,78,75,70,60,67,52,56,53,48,48,40,28,61,63,48,58,35,39,15,9,9,6,6
229619,28,22,67,61,24,50,28,28,59,53,64,75,31,55,46,75,92,69,94,51,83,63,34,44,34,55,61,60,12,11,10,7,10
226108,38,23,65,66,34,51,32,32,65,62,60,60,62,68,60,48,69,48,65,30,71,72,36,36,43,63,75,72,12,12,6,7,13
208995,53,40,45,58,40,55,50,39,54,62,72,71,74,57,75,53,76,48,65,41,56,45,55,46,49,45,55,52,15,15,11,7,6
255252,38,43,45,63,33,54,43,41,56,60,68,63,60,55,51,57,48,63,78,53,72,67,45,52,45,47,61,60,6,6,5,12,6
226710,22,68,70,60,57,65,51,70,40,69,60,68,60,56,37,71,72,54,75,64,47,24,57,59,55,59,17,18,12,10,11,7,12
253452,54,47,55,66,52,64,54,57,70,60,62,63,60,63,65,65,51,55,51,47,49,32,53,56,61,62,35,36,14,7,5,14,12
242048,46,58,51,66,58,60,49,39,56,58,80,90,78,53,70,64,70,54,67,54,38,23,57,57,57,54,20,23,15,6,8,11,11
205868,65,53,59,65,51,71,56,39,59,71,79,79,89,53,89,53,55,68,33,50,29,18,55,51,58,53,23,14,6,9,13,5,14
214191,29,28,66,64,23,58,47,43,38,62,51,55,43,64,63,53,65,53,88,46,78,72,33,43,55,64,66,64,5,14,15,6,10
238758,60,51,41,62,58,63,53,42,60,63,69,69,75,52,79,57,41,64,45,42,26,47,53,58,53,63,44,42,11,14,9,14,11
239485,41,45,71,51,51,51,41,38,61,61,38,65,42,66,38,57,47,65,80,38,68,69,35,48,46,62,69,68,13,7,11,14,10
231395,27,64,68,49,57,63,61,62,29,62,75,80,74,69,68,66,72,64,59,46,47,28,65,45,67,61,25,19,8,9,6,8,13
183283,58,33,70,64,32,42,55,67,66,58,36,36,39,59,43,71,41,44,77,31,73,69,43,54,50,70,63,60,16,15,11,6,12
252134,48,37,52,60,43,56,47,57,61,57,63,60,59,57,74,55,57,50,48,39,55,53,40,58,50,57,59,58,14,15,14,7,9
246143,55,51,48,63,39,61,48,66,60,63,64,69,72,51,66,63,53,53,66,62,39,30,49,60,49,54,39,50,8,8,6,6,14
238920,56,29,48,55,26,58,52,31,55,55,80,71,89,50,91,52,64,64,48,48,50,52,47,46,37,41,62,57,9,8,6,6,11
241034,57,34,54,55,34,62,35,34,39,59,72,78,65,67,70,30,59,68,64,34,60,56,53,45,46,45,66,61,12,12,8,6,10
234070,53,40,41,63,41,60,40,42,60,64,61,57,60,56,70,43,55,68,60,42,55,56,56,61,46,55,57,56,8,8,14,14,5
241266,52,65,56,55,66,62,57,43,47,63,81,83,75,62,59,61,61,50,59,57,36,21,62,56,58,63,21,19,5,13,6,15,14
236209,63,29,54,58,30,65,43,31,37,63,81,78,68,60,65,52,56,69,58,37,50,59,63,39,42,57,59,59,11,7,6,7,10
235673,44,26,64,58,25,45,32,25,67,54,54,52,62,68,61,56,84,69,73,20,62,73,28,53,35,74,73,71,14,11,15,11,7
246471,45,65,69,45,65,59,55,36,48,65,65,71,67,59,46,67,68,58,77,57,57,27,65,49,62,65,23,22,9,9,7,12,8
243816,64,24,59,53,28,55,35,29,50,64,69,69,69,54,58,43,76,71,60,25,54,65,42,50,46,64,70,67,13,14,6,12,6
244012,61,43,49,60,38,56,35,32,49,52,67,77,66,58,59,40,53,68,67,41,69,55,53,52,39,47,61,58,10,7,14,11,14
254787,34,31,63,62,40,40,35,24,65,58,60,66,56,52,73,66,74,50,66,68,63,57,31,50,50,59,59,61,11,11,11,11,12
159578,43,60,65,54,55,58,44,29,42,61,53,54,61,67,60,61,75,67,79,54,74,27,67,65,64,64,31,16,14,15,16,10,7
239208,35,62,55,44,62,61,43,33,37,61,73,76,74,56,62,63,78,69,74,53,70,23,61,52,61,57,25,21,5,12,10,15,13
246182,42,68,72,55,66,57,36,34,31,64,68,71,64,65,52,56,72,59,78,45,83,30,70,59,53,55,28,24,6,7,8,10,11
234522,52,58,40,59,53,64,46,40,53,63,83,81,80,58,74,60,52,65,63,61,55,26,61,62,35,60,25,25,7,12,13,12,6
246650,59,38,49,62,36,61,50,36,54,62,70,74,68,54,69,40,66,63,68,34,60,55,46,51,35,49,55,55,6,6,11,6,14
190560,35,31,75,57,46,37,36,27,64,55,43,67,42,63,32,47,82,73,90,35,70,70,35,49,30,63,71,69,14,13,10,16,14
257144,41,65,59,54,59,60,53,41,40,63,70,71,68,60,69,68,82,60,74,60,42,19,54,53,58,51,27,30,15,10,8,7,12
200653,40,41,77,67,34,47,48,23,54,62,34,42,40,64,39,71,66,69,86,21,72,69,36,55,50,70,68,66,10,14,14,8,8
244294,46,51,40,62,39,59,58,48,61,61,66,59,61,55,67,58,54,53,57,45,46,50,52,58,45,54,54,51,13,9,6,14,13
250949,43,51,47,62,52,61,41,40,54,63,73,75,74,54,70,59,70,63,62,42,61,25,50,54,45,52,40,46,15,12,9,10,6
244257,48,66,57,62,53,75,48,32,46,67,73,73,74,63,69,62,75,54,64,52,47,22,64,53,50,55,24,21,14,9,9,6,14
225365,50,54,60,56,42,62,42,48,51,58,78,68,65,60,55,61,56,57,52,48,63,45,58,53,49,54,48,46,8,14,7,15,13
244702,52,47,52,65,53,64,51,47,72,60,59,66,57,53,73,58,56,47,57,47,44,28,53,53,51,62,46,51,15,15,6,14,11
211522,23,18,71,69,40,42,28,26,69,56,55,37,71,70,54,73,74,72,77,23,77,71,25,35,43,63,70,76,13,9,9,10,15
252975,43,36,56,68,38,59,49,47,69,56,59,55,54,59,65,59,60,44,48,40,62,54,44,53,51,50,67,60,12,10,15,11,11
244949,52,71,68,61,63,60,31,34,29,64,61,69,49,59,32,82,66,73,92,60,61,18,67,54,60,65,24,21,9,7,13,15,15
258949,61,67,50,55,57,70,56,50,49,65,76,70,71,50,71,70,43,52,48,48,40,29,57,49,62,56,37,28,10,14,12,10,13
254175,49,45,71,51,28,59,38,47,55,55,46,43,58,62,42,48,70,66,67,46,70,54,51,61,45,45,64,61,10,9,11,13,14
247578,56,59,50,57,52,62,64,70,48,62,72,73,77,53,69,64,52,54,56,58,46,24,55,56,62,62,24,24,11,7,14,13,7
256691,57,30,54,57,25,60,39,35,52,63,70,72,62,55,75,32,65,70,70,28,66,61,54,47,35,48,65,69,11,8,7,13,7
243866,51,48,45,58,35,60,43,31,55,65,70,72,68,54,61,42,71,74,64,41,54,58,49,52,33,49,57,51,6,10,12,11,6
259025,49,46,41,63,48,65,50,39,64,63,75,68,86,44,82,54,38,52,54,44,61,47,54,60,41,61,49,48,5,10,13,6,6
235036,31,29,71,68,23,52,21,35,64,64,64,55,47,67,58,57,69,67,78,26,73,70,38,42,42,66,69,72,12,10,8,7,7
254465,51,43,39,64,42,59,57,35,59,62,84,82,74,53,72,48,60,60,39,39,51,49,59,66,36,60,45,40,14,5,15,8,13
255420,32,70,74,58,64,53,61,53,23,63,53,68,52,64,35,75,65,56,91,63,65,17,68,54,67,69,27,21,8,9,15,11,9
189949,56,64,74,66,61,60,43,57,53,61,62,69,64,61,33,64,65,67,85,63,57,13,64,40,65,62,26,11,6,8,11,9,12
241499,36,79,77,55,65,66,31,28,47,65,47,45,60,60,69,75,81,64,93,65,51,16,70,51,55,50,19,18,13,10,15,13,11
193081,38,16,62,67,47,50,24,22,68,65,32,41,56,66,61,68,78,63,73,46,70,73,18,45,55,61,70,72,8,12,11,13,14
233524,61,64,54,51,49,57,44,50,42,63,82,71,74,47,70,54,61,64,68,59,49,35,61,49,57,56,32,31,11,8,5,12,7
245616,61,61,52,62,58,67,57,44,55,65,76,73,74,51,67,69,56,50,63,43,47,25,58,54,58,56,21,26,11,11,6,15,7
239838,69,58,41,65,45,69,56,44,60,71,69,68,72,61,71,61,44,65,43,51,36,23,69,70,48,59,26,23,7,9,13,6,9
208485,60,54,44,55,49,60,55,54,48,62,80,77,71,58,72,66,39,55,58,62,36,43,57,56,56,54,29,27,9,13,8,9,8
253179,54,55,32,64,43,68,61,51,63,68,71,70,78,50,82,49,51,53,46,54,41,29,61,67,57,68,26,34,13,5,8,12,10
223941,55,42,45,51,39,60,40,40,35,58,78,77,82,53,76,45,55,66,70,43,43,50,52,47,34,50,58,57,12,8,13,14,11
225467,42,43,55,59,34,52,48,40,57,55,63,60,57,54,59,53,68,68,71,45,55,57,44,56,47,52,59,58,11,13,6,12,7
252852,48,42,54,56,37,49,20,55,52,56,67,66,61,55,65,45,72,68,69,60,60,54,42,53,52,60,56,55,7,5,12,5,13
243721,28,67,56,53,56,64,53,45,43,60,79,78,82,49,69,64,61,69,52,59,56,23,70,60,60,66,15,13,9,12,15,8,9
212398,42,59,60,59,51,61,53,50,53,59,72,69,79,54,65,60,90,67,59,54,35,27,60,55,58,55,16,14,7,15,15,11,9
256115,51,64,39,65,50,70,55,66,56,73,68,58,75,52,73,64,52,44,56,58,44,25,52,57,50,55,24,22,11,14,14,11,15
242433,41,69,61,51,53,62,59,41,54,63,67,69,54,63,63,57,62,58,69,59,66,26,59,55,57,61,23,24,9,10,14,11,12
185163,35,29,72,58,34,50,42,36,58,54,52,48,57,70,49,65,72,54,76,60,76,72,32,28,45,70,72,71,5,5,5,5,5
241818,62,60,47,59,55,63,39,43,52,65,66,63,63,53,61,56,50,48,62,52,47,43,60,49,55,52,44,38,13,12,11,14,14
204541,58,36,60,56,27,53,37,39,49,54,70,60,60,59,43,57,62,74,79,34,54,67,47,41,40,49,69,67,12,7,11,9,15
226473,54,30,52,56,36,57,50,30,56,58,75,74,70,54,64,55,64,70,61,31,57,55,39,45,46,51,58,57,13,10,9,9,16
230834,41,33,61,63,39,35,38,27,54,62,63,65,58,62,46,59,66,69,77,43,56,62,27,39,52,62,69,68,11,13,14,15,9
241702,53,39,45,52,40,54,43,35,46,52,81,79,70,52,70,48,69,67,63,44,53,54,53,44,43,52,57,55,9,13,6,9,12
256118,49,32,56,70,34,57,41,49,66,60,61,55,60,54,62,55,52,53,63,42,62,54,45,56,48,52,65,64,13,8,11,10,7
141001,41,29,71,55,46,48,45,31,53,57,43,33,46,63,60,50,80,66,79,24,76,71,47,49,48,nan,65,66,15,7,13,9,11
220187,45,59,48,59,45,62,40,31,50,60,77,77,90,53,91,58,72,71,47,55,45,25,59,57,58,56,28,22,11,9,7,16,11
199220,52,22,61,60,36,51,41,31,64,49,70,66,65,61,70,46,61,73,67,35,88,60,33,25,39,nan,64,67,9,8,9,13,6
254409,59,21,63,59,31,48,40,32,34,65,67,69,63,61,59,40,82,81,77,29,78,62,41,43,21,52,59,58,7,14,13,13,10
223679,48,27,59,66,38,39,31,38,50,68,61,63,59,65,66,46,68,69,76,30,70,66,29,39,48,59,71,66,8,9,10,8,9
199479,39,28,67,63,30,55,45,43,61,58,61,59,51,55,53,52,68,65,85,39,61,61,25,56,42,60,64,60,10,16,9,15,7
241051,58,59,24,58,52,65,68,65,52,62,70,71,70,60,66,70,40,59,59,65,47,29,56,61,64,60,17,26,11,14,9,6,9
216265,39,63,61,54,59,61,36,31,50,65,63,65,58,54,62,75,66,69,94,47,72,22,64,60,57,62,24,19,13,8,7,16,8
223853,52,33,68,60,29,59,29,30,54,59,70,64,67,57,79,45,71,57,44,31,49,63,59,41,43,60,68,69,14,8,12,7,16
256090,55,75,74,54,49,60,40,33,45,57,65,62,60,64,72,62,73,47,71,52,70,22,75,48,53,71,29,22,9,14,14,8,7
251443,62,68,40,64,52,67,58,34,54,67,86,80,69,51,73,66,63,50,65,67,34,26,56,58,58,53,17,14,12,6,8,12,8
252546,45,52,70,65,27,65,31,37,59,62,60,64,47,56,45,55,63,63,78,48,70,47,24,58,49,50,61,59,12,14,10,10,9
243731,58,54,40,61,53,66,60,49,57,65,73,69,70,64,67,62,54,60,32,41,44,23,62,57,51,68,39,42,14,9,13,14,8
205584,38,35,68,52,33,49,31,29,44,59,65,74,68,63,52,42,71,73,82,31,68,67,34,39,45,62,68,67,7,15,6,15,8
250724,58,63,46,62,65,61,60,47,58,61,71,73,61,47,64,65,56,64,57,53,35,17,58,54,66,51,31,33,9,11,9,12,11
222729,41,73,76,51,70,62,34,35,40,64,63,68,51,60,52,71,67,59,74,52,76,19,72,50,68,68,21,24,14,10,9,16,10
228682,62,23,58,64,25,63,33,28,60,70,73,72,71,65,67,24,63,74,60,22,51,59,59,35,37,62,65,63,8,13,13,9,12
233882,52,50,48,50,50,50,39,40,47,50,77,75,73,46,58,51,68,77,60,50,60,52,53,46,52,52,48,49,6,8,8,6,12
244403,65,69,65,58,49,72,47,42,49,70,68,65,70,57,71,62,67,55,57,58,45,25,62,55,66,55,19,20,8,6,6,8,11
240319,66,49,39,71,47,72,50,45,57,72,72,68,74,57,72,54,70,66,58,47,34,29,54,59,44,50,27,30,15,6,6,14,12
211623,62,60,40,60,41,68,44,51,57,67,74,72,70,51,71,59,62,68,61,54,35,23,58,59,54,52,27,20,15,10,10,12,15
247759,62,59,38,59,54,68,51,41,48,65,74,74,80,47,81,61,53,61,47,49,52,25,61,51,65,54,38,33,10,10,7,9,9
238995,49,60,65,58,34,59,41,40,54,60,55,55,69,50,58,60,65,48,73,49,65,48,54,59,50,50,45,42,13,12,7,13,7
246431,57,60,42,60,52,68,52,45,42,68,77,78,72,58,75,66,45,40,48,51,38,25,62,59,69,55,35,39,12,13,6,5,14
233417,53,68,57,64,51,62,56,35,34,66,71,69,69,65,65,62,73,58,65,58,43,18,66,57,68,59,22,15,6,11,8,6,9
242763,41,21,70,59,36,44,21,26,56,57,72,72,53,63,65,67,79,66,79,43,70,66,23,34,48,59,68,67,6,8,7,5,5
163824,32,37,67,62,34,57,34,23,70,60,38,41,51,66,59,64,60,54,80,40,78,73,28,53,45,66,66,70,7,10,16,7,10
